office,authority,mcfd_reg,agency,sda_desc,lsa_desc,off_name,city,open_dt,close_dt,off_type,afterhrs,apt_num,addr1_txt,addr2_txt,post_cd,phone_num,community,lha,lha_name,lat,lng
DRY,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - Early Years and CYSN,Shuswap/Revelstoke Cysn,Salmon Arm,2009/04/01,2024/03/31,District,N,,550 Lakeshore Rd., ,V1E4S4, ,SALMON ARM,142,Salmon Arm,50.7041651,-119.2796732
DRZ,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 12 - Okanagan West Kootenay,LSA - Early Years and CYSN - Okanagan and West Kootenay,Cysn North Okanagan,Kelowna,2008/04/01,2024/03/31,District,N,,107 - 1664 Richter Street, ,V1Y8N3, ,KELOWNA,137,Central Okanagan,49.8842659,-119.4890755
DSA,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Dir Of Practice-Okanagan,Kelowna,2002/04/01,2024/03/31,District,N,,"Suite 400, 1726 Dolphin Avenue", ,V1Y9R9, ,KELOWNA,137,Central Okanagan,49.8792745,-119.4593551
DSB,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Reg Cymh Serv,Kelowna,2003/04/01,2024/03/31,District,N,,"Suite 400, 1726 Dolphin Avenue", ,V1Y9R9, ,KELOWNA,137,Central Okanagan,49.8792745,-119.4593551
DSC,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Employee Training & Dev Serv,Kelowna,2003/04/01,2024/03/31,District,N,,"Suite 400, 1726 Dolphin Avenue", ,V1Y9R9, ,KELOWNA,137,Central Okanagan,49.8792745,-119.4593551
DSD,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Interior Audit And Case Review,Kelowna,2007/04/01,2024/03/31,Regional,N,,400 1726 Dolphin Avenue,,V1Y9R9, ,KELOWNA,137,Central Okanagan,49.8793326,-119.4596299
DSM,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Dir Of Practice-Thompson/Cariboo/Shuswap,Kamloops,2010/04/01,2024/03/31,District,N,,"Suite 210, 1165 Battle Street", ,V2C2N4, ,KAMLOOPS,143,Kamloops,50.6729208,-120.312138
DWA,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 12 - Okanagan West Kootenay,LSA - G.A.P.Y. Okanagan,Director Of Operations - G.A.P.Y. Okanagan,Kelowna,2003/04/01,2024/03/31,District,N,,2nd Floor-1726 Dolphin Avenue, ,V1Y9R9, ,KELOWNA,137,Central Okanagan,49.8792745,-119.4593551
DWC,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 12 - Okanagan West Kootenay,LSA - Central OK Protection & Collaborative Planning,Indigenous Family Services,Kelowna,2004/04/01,2024/03/31, ,N,,147 Park Road, ,V1X3E3, ,KELOWNA,137,Central Okanagan,49.888403,-119.3882232
DWD,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 12 - Okanagan West Kootenay,LSA - G.A.P.Y. Okanagan,Kelowna Guardianship,Kelowna,2003/04/01,2024/03/31,District,N,,147 Park Road, ,V1X3E3, ,KELOWNA,137,Central Okanagan,49.888403,-119.3882232
DWE,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 12 - Okanagan West Kootenay,LSA - North Okanagan,Vernon Indigenous Family Services,Vernon,2003/04/01,2024/03/31,District,N,,2809 28th Street, ,V1T4Z5, ,VERNON,136,Vernon,50.2630723,-119.2675739
DWG,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 12 - Okanagan West Kootenay,LSA - South Okanagan,Penticton Family Service,Penticton,2003/04/01,2024/03/31,District,N,,1274 Main Street, ,V2A5G2, ,PENTICTON,132,Penticton,49.4856012,-119.5859961
DWI,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - East Kootenay,Kootenay Aboriginal Services Team,Cranbrook,2003/04/01,2024/03/31,District,N,,7468 Mission Wasa Road, ,V1C7E5, ,CRANBROOK,112,Cranbrook,49.6355986,-115.6830638
DXA,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Reg Aboriginal Services,Kelowna,2003/04/01,2024/03/31,Regional,N,,"Suite 400, 1726 Dolphin Avenue", ,V1Y9R9, ,KELOWNA,137,Central Okanagan,49.8792745,-119.4593551
DXC,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Ab Kinshp & Perm Kamloops,Kamloops,2007/04/01,2024/03/31,District,N,,905 Southill Street, ,V2B7Z9, ,KAMLOOPS,143,Kamloops,50.702481,-120.397176
DXD,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - Cariboo,Williams Lake Urban Fs,Williams Lake,2003/04/01,2024/03/31,District,N,,280d North Mackenzie Avenue, ,V2G1N6, ,WILLIAMS LAKE,146,Cariboo/Chilcotin,52.1317947,-122.1478458
DXE,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - Cariboo,Williams Lake Intake,Williams Lake,2003/04/01,2024/03/31,District,N,,280d North Mackenzie Avenue, ,V2G1N6, ,WILLIAMS LAKE,146,Cariboo/Chilcotin,52.1317947,-122.1478458
DXF,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - Shuswap Revelstoke,Indigenous Services - Kamloops,Kamloops,2003/04/01,2024/03/31,District,N,,707 Tranquille Road, ,V2B3J1, ,KAMLOOPS,143,Kamloops,50.6975178,-120.3618474
DXG,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Quesnel Aboriginal Services Team,Quesnel,2003/04/01,2024/03/31,District,N,,163 Kinchant Street,,V2J2R1, ,QUESNEL,521,Quesnel,52.9752275,-122.4935235
DXI,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - Gold Trail,Lillooet Child & Family Services,Lillooet,2003/04/01,2024/03/31,District,N,,"Bag 700, 514 Main Street", ,V0K1V0, ,LILLOOET,147,Lillooet,50.6936111,-121.9333333
DXK,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - Gold Trail,Ashcroft Child & Family Services,Ashcroft,2004/04/01,2024/03/31, ,N,,P O Box 850,611 Railway Avenue,V0K1A0, ,ASHCROFT,148,South Cariboo,50.7201672,-121.2808367
DYA,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Aboriginal Services,Kelowna,2003/04/01,2024/03/31,District,N,,"Suite 400, 1726 Dolphin Avenue", ,V1Y9R9, ,KELOWNA,137,Central Okanagan,49.8792745,-119.4593551
DYM,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Aboriginal Child & Youth Mental Health Reg Manager,Kelowna,2008/04/01,2024/03/31, ,N,,"Suite 400, 1726 Dolphin Avenue", ,V1Y9R9, ,KELOWNA,137,Central Okanagan,49.8792745,-119.4593551
EAA,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Red-Interior Reg,Cranbrook,2002/04/01,2024/03/31, ,N,,"Suite 100, 117 10th Avenue S", ,V1C2N1, ,CRANBROOK,112,Cranbrook,49.5093498,-115.7679904
EAB,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Reg Infrastructure,Kamloops,2006/04/01,2024/03/31,Regional,N,,1165 Battle Street,,V2C2N4, ,KAMLOOPS,143,Kamloops,50.6729977,-120.3121323
EAC,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Strategic Op Planning,Cranbrook,2003/04/01,2024/03/31,Regional,N,,#202 - 100 Cranbrook Street N., ,V1C2N1, ,CRANBROOK,112,Cranbrook,49.5136461,-115.7663199
EAD,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Dcs-Interior Reg,Kamloops,2003/04/01,2024/03/31,Regional,N,,"Suite 210, 1165 Battle Street", ,V2C2N4, ,KAMLOOPS,143,Kamloops,50.6729208,-120.312138
EAE,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Finance & Administration,Kamloops,2003/04/01,2024/03/31,District,N,,"Suite 210, 1165 Battle Street", ,V2C2N4, ,KAMLOOPS,143,Kamloops,50.6729208,-120.312138
EAF,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Regional Accruals,Kamloops,2003/04/01,2024/03/31,District,N,,"Suite 210, 1165 Battle Street", ,V2C2N4, ,KAMLOOPS,143,Kamloops,50.6729208,-120.312138
EAG,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Human Resources,Kelowna,2003/04/01,2024/03/31,District,N,,"Suite 400, 1726 Dolphin Avenue", ,V1Y9R9, ,KELOWNA,137,Central Okanagan,49.8792745,-119.4593551
EAH,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Performance & Data Mgt,Cranbrook,2003/04/01,2024/03/31,Regional,N,,201 - 117 10th Avenue South, ,V1C2N1, ,CRANBROOK,112,Cranbrook,49.5093498,-115.7679904
EAJ,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Regional Youth Justice Services,Kamloops,2005/04/01,2024/03/31,Regional,N,,"Suite 210, 1165 Battle Street", ,V2C2N4, ,KAMLOOPS,143,Kamloops,50.6729208,-120.312138
EAK,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Adm Interior Region,,2009/04/01,2024/03/31, ,N,,,,, ,,,,,
EAM,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Cysn/Ecd/Scd Manager,Kamloops,2005/04/01,2024/03/31,District,N,,"Suite 210, 1165 Battle Street", ,V2C2N4, ,KAMLOOPS,143,Kamloops,50.6729208,-120.312138
EBA,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,{Office not assigned to an LSA},Tcs Executive Director Of Service,Kamloops,2000/04/01,2024/03/31,District,N,,"Suite 210, 1165 Battle Street", ,V2C2N4, ,KAMLOOPS,143,Kamloops,50.6729208,-120.312138
EBZ,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Reg Cysn Children Serv,Kamloops,2008/04/01,2024/03/31,Regional,N,,"Suite 210, 1165 Battle Street", ,V2C2N4, ,KAMLOOPS,143,Kamloops,50.6729208,-120.312138
ECB,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Kamloops Adult Cls,Kamloops,2000/04/01,2024/03/31,District,N,,905 Southill Street, ,V2B7Z9, ,KAMLOOPS,143,Kamloops,50.702481,-120.397176
ECC,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Kamloops Children'S Asd,Kamloops,2000/04/01,2024/03/31,District,N,,905 Southill Street, ,V2B7Z9, ,KAMLOOPS,143,Kamloops,50.702481,-120.397176
ECF,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Children - 100 Mile Hse Asd,100 Mile House,2000/04/01,2024/03/31,District,N,,Po Box 2258,160 Cedar Ave,V0K2E0, ,ONE HUNDRED MILE HOUSE,144,100 Mile House,51.6458188,-121.2934405
ECG,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Children - Williams Lake Asd,Williams Lake,2000/04/01,2024/03/31,District,N,,280d North Mackenzie Avenue, ,V2G1N6, ,WILLIAMS LAKE,146,Cariboo/Chilcotin,52.1317947,-122.1478458
EDA,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - Early Years and CYSN,Tcs Ey And Cysn Director Of Operations,Kamloops,2000/04/01,2024/03/31, ,N,,"Suite 210, 1165 Battle Street", ,V2C2N4, ,KAMLOOPS,143,Kamloops,50.6729208,-120.312138
EFA,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - Kamloops,Kamloops Directors Of Operations,Kamloops,2000/04/01,2024/03/31,District,N,,"Suite 125, 1165 Battle Street", ,V2C2N4, ,KAMLOOPS,143,Kamloops,50.6729208,-120.312138
EFB,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - Kamloops,Kamloops North Shore Intake,Kamloops,2000/04/01,2024/03/31,District,N,,"201, 905 Southill Street", ,V2B7Z9, ,KAMLOOPS,143,Kamloops,50.702481,-120.397176
EFC,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - Kamloops,Kamloops Youth Services,Kamloops,2000/04/01,2024/03/31,District,N,,"Suite 125, 1165 Battle Street", ,V2C2N4, ,KAMLOOPS,143,Kamloops,50.6729208,-120.312138
EFD,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - Kamloops,Kamloops South Shore Intake & Fs,Kamloops,2006/04/01,2024/03/31,District,N,,"Suite 125, 1165 Battle Street", ,V2C2N4, ,KAMLOOPS,143,Kamloops,50.6729208,-120.312138
EFE,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - Kamloops,Kamloops After Hours,Kamloops,2006/04/01,2024/03/31,District,Y,,"Suite 125, 1165 Battle Street", ,V2C2N4, ,KAMLOOPS,143,Kamloops,50.6729208,-120.312138
EFF,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - CYMH,Kamloops South Cymh & Integrated Practice,Kamloops,2000/04/01,2024/03/31,District,Y,,"Suite 210, 1165 Battle Street", ,V2C2N4, ,KAMLOOPS,143,Kamloops,50.6729208,-120.312138
EFG,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - Shuswap Revelstoke,Tcs Youth Justice,Kamloops,2000/04/01,2024/03/31,District,N,,"Suite 125, 1165 Battle Street", ,V2C2N4, ,KAMLOOPS,143,Kamloops,50.6729208,-120.312138
EFH,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - Gold Trail,Merritt Child & Family Services,Merritt,2000/04/01,2024/03/31,District,N,,Po Box 4400 Stn Main,2180 Coutlee Avenue,V1K1B8, ,MERRITT,149,Merritt,50.1081479,-120.7855588
EFI,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - Kamloops,Kamloops North Shore Fs,Kamloops,2000/04/01,2024/03/31,District,N,,"201, 905 Southill Street", ,V2B7Z9, ,KAMLOOPS,143,Kamloops,50.702481,-120.397176
EFJ,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - Kamloops,Cysn Resource And Guardianship,Kamloops,2021/04/01,2024/03/31,District,N,,905 Southill St,,V2B7Z9, ,KAMLOOPS,143,Kamloops,50.7033793,-120.3975342
EFK,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - CYMH,Kamloops North Cymh & Eating Disorder,Kamloops,2011/04/01,2024/03/31,District,N,,"201, 905 Southill Street", ,V2B7Z9, ,KAMLOOPS,143,Kamloops,50.702481,-120.397176
EFL,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - Kamloops,Kamloops Resources,Kamloops,2000/04/01,2024/03/31,District,N,,"201, 905 Southill Street", ,V2B7Z9, ,KAMLOOPS,143,Kamloops,50.702481,-120.397176
EFM,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - Kamloops,Kamloops Guardianship & Cpdm,Kamloops,2001/04/01,2024/03/31,District,N,,1165 Battle Street, ,V2C2N4, ,KAMLOOPS,143,Kamloops,50.6729208,-120.312138
EFU,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - Kamloops,Tcs Adoptions,Kamloops,2002/04/01,2024/03/31,District,N,,905 Southill Street, ,V2B7Z9, ,KAMLOOPS,143,Kamloops,50.702481,-120.397176
EFZ,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - Early Years and CYSN,Kamloops Cysn,Kamloops,2008/04/01,2024/03/31,District,N,,"Suite 210, 1165 Battle Street", ,V2C2N4, ,KAMLOOPS,143,Kamloops,50.6729208,-120.312138
EGB,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Dir. High Valley Yth Custody Centre,Logan Lake,2000/04/01,2024/03/31, ,N,,Box 820, ,V0K1W0, ,LOGAN LAKE,143,Kamloops,50.4941667,-120.8130556
EHA,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - Cariboo,Cariboo Director Of Operations,Williams Lake,2000/04/01,2024/03/31,District,N,,280c North Mackenzie Avenue, ,V2G1N4, ,WILLIAMS LAKE,146,Cariboo/Chilcotin,52.1317947,-122.1478458
EHC,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Ashcroft - Community Serv,Ashcroft,2000/04/01,2024/03/31,District,N,,Po Box 488,# 700-Ashcroft/Cache Cree,V0K1A0, ,ASHCROFT,148,South Cariboo,50.7268737,-121.2817097
EHD,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - Early Years and CYSN,Cariboo/Gold Trail/ Shuswap Cysn,Lillooet,2000/04/01,2024/03/31,District,N,,"Bag 700, 514 Main Street", ,V0K1V0, ,LILLOOET,147,Lillooet,50.6936111,-121.9333333
EHE,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - Gold Trail,Clearwater Child & Family Services,Clearwater,2000/04/01,2024/03/31,District,N,,660 Park Drive, ,V0E1N1, ,CLEARWATER,145,North Thompson,51.646779,-120.0176603
EHF,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - Cariboo,100 Mile House Child & Family Services,100 Mile House,2000/04/01,2024/03/31,District,N,,Po Box 607,486 Birch Avenue South,V0K2E0, ,ONE HUNDRED MILE HOUSE,144,100 Mile House,51.640412,-121.2963805
EHG,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},100 Mile House - Youth Justice,100 Mile House,2000/04/01,2024/03/31,District,N,,Po Box 607,486 Birch Avenue South,V0K2E0, ,ONE HUNDRED MILE HOUSE,144,100 Mile House,51.640412,-121.2963805
EHH,1 - Interior,1 - Interior,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Merritt Cfcs/Guardianship/Adoption,Merritt,2000/04/01,2024/03/31,District,N,,Po Box 4400 Stn Main,2180 Coutlee Avenue,V1K1B8, ,MERRITT,149,Merritt,50.1081479,-120.7855588
EHJ,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - Kamloops,Cariboo/Gold Trail/Shuswap Resources,Williams Lake,2007/04/01,2024/03/31,District,N,,280d North Mackenzie Avenue, ,V2G1N6, ,WILLIAMS LAKE,146,Cariboo/Chilcotin,52.1317947,-122.1478458
EHM,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - CYMH,Williams Lake Cymh,100 Mile House,2004/04/01,2024/03/31, ,N,,Po Box 607,486 Birch Avenue South,V0K2E0, ,ONE HUNDRED MILE HOUSE,144,100 Mile House,51.640412,-121.2963805
EHN,1 - Interior,1 - Interior,Ministry Of Children And Family Development,SDA 13 - Interior East Kootenay,LSA - CYMH,100 Mile & Gold Trail Cymh,Ashcroft,2008/04/01,2024/03/31,District,N,,Po Box 1150,611 Railway Avenue,V0K1A0, ,ASHCROFT,148,South Cariboo,50.7201672,-121.2808367
